street_address,city,state,zipCode,latitude,longitude,beds,rent_price/month,listed_date,property_link
"House for rent - 1809 Damon Cir, Birmingham, AL 35217",Birmingham,AL,35217,33.582455,-86.763885,4,$1145.0,12 days ago,https://www.zillow.com/homedetails/1809-Damon-Cir-Birmingham-AL-35217/945630_zpid/
"House for rent - 1648 Mims St SW, Birmingham, AL 35211",Birmingham,AL,35211,33.468845,-86.864136,3,$900.0,4 days ago,https://www.zillow.com/homedetails/1648-Mims-St-SW-Birmingham-AL-35211/1006833_zpid/
"Apartment for rent - 685 Idlewild Cir UNIT E, Birmingham, AL 35205",Birmingham,AL,35205,33.49031,-86.814064,2,$1480.0,20 days ago,https://www.zillow.com/homedetails/685-Idlewild-Cir-UNIT-E-Birmingham-AL-35205/2059753185_zpid/
"For Rent - 1000 Hunters Mountain Pkwy, Troy, AL",Troy,AL,36079,31.796225,-85.991234,3,$899+,20 days ago,https://www.zillow.com/b/1000-hunters-mountain-pkwy-troy-al-5j2DDT/
"House for rent - 373 Northlake Dr, Meridianville, AL 35759",Meridianville,AL,35759,34.84758,-86.582184,3,$1900.0,17 days ago,https://www.zillow.com/homedetails/373-Northlake-Dr-Meridianville-AL-35759/109334460_zpid/
"House for rent - 5113 Farrell Ave, Fairfield, AL 35064",Fairfield,AL,35064,33.4875,-86.910255,3,$950.0,7 days ago,https://www.zillow.com/homedetails/5113-Farrell-Ave-Fairfield-AL-35064/1022868_zpid/
"Home for rent - 50 Short St #OC-26, Oxford, AL 36203",Oxford,AL,36203,33.610596,-85.809616,2,$525.0,9 days ago,https://www.zillow.com/homedetails/50-Short-St-OC-26-Oxford-AL-36203/2059274191_zpid/
"For Rent - 1761 Wire Rd, Auburn, AL",Auburn,AL,36832,32.571823,-85.528854,1,$850+,20 days ago,https://www.zillow.com/b/1761-wire-rd-auburn-al-5Xxy2z/
"Townhouse for rent - 818B Cherokee Ave, Tuscaloosa, AL 35401",Tuscaloosa,AL,35401,33.203476,-87.57819,2,$850.0,12 days ago,https://www.zillow.com/homedetails/818B-Cherokee-Ave-Tuscaloosa-AL-35401/2065729061_zpid/
"Apartment for rent - 4915 Cotton Row NW #B, Huntsville, AL 35816",Huntsville,AL,35816,34.744774,-86.648994,2,$850.0,17 days ago,https://www.zillow.com/homedetails/4915-Cotton-Row-NW-B-Huntsville-AL-35816/2067716024_zpid/
"House for rent - 428 8th Ave, Pleasant Grove, AL 35127",Pleasant Grove,AL,35127,33.498333,-86.97687,3,$1125.0,10 days ago,https://www.zillow.com/homedetails/428-8th-Ave-Pleasant-Grove-AL-35127/1020154_zpid/
"House for rent - 11323 Cowford Rd, Athens, AL 35611",Athens,AL,35611,34.723595,-87.07294,3,$1185.0,6 days ago,https://www.zillow.com/homedetails/11323-Cowford-Rd-Athens-AL-35611/128474436_zpid/
"House for rent - 5221 Highland Ave, Adamsville, AL 35005",Adamsville,AL,35005,33.60117,-86.96092,3,$1095.0,5 days ago,https://www.zillow.com/homedetails/5221-Highland-Ave-Adamsville-AL-35005/174584184_zpid/
"House for rent - 85 Cash Dr, Adamsville, AL 35005",Adamsville,AL,35005,33.585342,-86.92538,3,$1075.0,13 days ago,https://www.zillow.com/homedetails/85-Cash-Dr-Adamsville-AL-35005/921760_zpid/
"House for rent - 524 Annie Laura Dr, Birmingham, AL 35215",Birmingham,AL,35215,33.5961,-86.701836,3,$1000.0,6 days ago,https://www.zillow.com/homedetails/524-Annie-Laura-Dr-Birmingham-AL-35215/2068771526_zpid/
"House for rent - 12540 Downing Dr, Mc Calla, AL 35111",Mc Calla,AL,35111,33.26999,-87.07644,4,$2215.0,18 days ago,https://www.zillow.com/homedetails/12540-Downing-Dr-Mc-Calla-AL-35111/316977399_zpid/
"House for rent - 1448B Hueytown Rd, Bessemer, AL 35023",Bessemer,AL,35023,33.44608,-86.99633,2,$850.0,5 days ago,https://www.zillow.com/homedetails/1448B-Hueytown-Rd-Bessemer-AL-35023/2065729063_zpid/
"House for rent - 8932 Valley Hill Dr, Birmingham, AL 35206",Birmingham,AL,35206,33.569267,-86.698135,3,$1325.0,3 days ago,https://www.zillow.com/homedetails/8932-Valley-Hill-Dr-Birmingham-AL-35206/950443_zpid/
"House for rent - 161 Old Ivy Rd, Calera, AL 35040",Calera,AL,35040,33.10777,-86.72315,3,$1625.0,3D Tour,https://www.zillow.com/homedetails/161-Old-Ivy-Rd-Calera-AL-35040/309902326_zpid/
"For Rent - 3714 Penny St SW, Huntsville, AL",Huntsville,AL,35805,34.699017,-86.6253,2,$995+,20 days ago,https://www.zillow.com/b/3714-1-penny-st-sw-huntsville-al-BWwdLN/
"Townhouse for rent - 1154 Northlake Dr, Auburn, AL 36832",Auburn,AL,36832,32.62816,-85.50376,3,$950.0,5 days ago,https://www.zillow.com/homedetails/1154-Northlake-Dr-Auburn-AL-36832/2059155288_zpid/
"House for rent - 20 George Hambright Rd, Sumiton, AL 35148",Sumiton,AL,35148,33.757977,-87.02689,3,$1110.0,6 days ago,https://www.zillow.com/homedetails/20-George-Hambright-Rd-Sumiton-AL-35148/76079164_zpid/
"Apartment for rent - 1112 4th Ave W APT D, Birmingham, AL 35204",Birmingham,AL,35204,33.50647,-86.85546,2,$650.0,14 days ago,https://www.zillow.com/homedetails/1112-4th-Ave-W-APT-D-Birmingham-AL-35204/2095673232_zpid/
"House for rent - 937 8th St, Pleasant Grove, AL 35127",Pleasant Grove,AL,35127,33.488262,-86.98143,3,$945.0,14 days ago,https://www.zillow.com/homedetails/937-8th-St-Pleasant-Grove-AL-35127/1021215_zpid/
"House for rent - 1412 30th St, Birmingham, AL 35218",Birmingham,AL,35218,33.499847,-86.89314,3,$1035.0,17 days ago,https://www.zillow.com/homedetails/1412-30th-St-Birmingham-AL-35218/994576_zpid/
"House for rent - 8480 Rutherford Dr, Duncanville, AL 35456",Duncanville,AL,35456,33.12723,-87.507545,3,$1250.0,17 days ago,https://www.zillow.com/homedetails/8480-Rutherford-Dr-Duncanville-AL-35456/117591336_zpid/
"Apartment for rent - 312 Drury Ln SW UNIT 312, Huntsville, AL 35802",Huntsville,AL,35802,34.66485,-86.57084,2,$2000.0,12 days ago,https://www.zillow.com/homedetails/312-Drury-Ln-SW-UNIT-312-Huntsville-AL-35802/2063303595_zpid/
"House for rent - 6121 Court M, Birmingham, AL 35228",Birmingham,AL,35228,33.473778,-86.89433,3,$1150.0,13 days ago,https://www.zillow.com/homedetails/6121-Court-M-Birmingham-AL-35228/1009460_zpid/
"House for rent - 1091 Rosedale Dr, Montgomery, AL 36107",Montgomery,AL,36107,32.391853,-86.274284,3,$1095.0,6 days ago,https://www.zillow.com/homedetails/1091-Rosedale-Dr-Montgomery-AL-36107/72794466_zpid/
"House for rent - 1148 Westley St, Tarrant, AL 35217",Tarrant,AL,35217,33.575493,-86.77047,2,$795.0,7 days ago,https://www.zillow.com/homedetails/1148-Westley-St-Tarrant-AL-35217/174617926_zpid/
"House for rent - 1616 Sonia Dr, Birmingham, AL 35235",Birmingham,AL,35235,33.63448,-86.65426,3,$1600.0,15 days ago,https://www.zillow.com/homedetails/1616-Sonia-Dr-Birmingham-AL-35235/894127_zpid/
"House for rent - 12 Lessor Dr, Childersburg, AL 35044",Childersburg,AL,35044,33.287857,-86.357796,3,$935.0,19 days ago,https://www.zillow.com/homedetails/12-Lessor-Dr-Childersburg-AL-35044/217136326_zpid/
"Apartment for rent - 291 County Road 489, Hanceville, AL 35077",Hanceville,AL,35077,34.127262,-86.83504,2,$750.0,8 days ago,https://www.zillow.com/homedetails/291-County-Road-489-Hanceville-AL-35077/2086283031_zpid/
"House for rent - 2816 Avenue F, Birmingham, AL 35218",Birmingham,AL,35218,33.50455,-86.90246,3,$975.0,5 days ago,https://www.zillow.com/homedetails/2816-Avenue-F-Birmingham-AL-35218/60569884_zpid/
"House for rent - 9324 Silley Dean Rd, Pinson, AL 35126",Pinson,AL,35126,33.778107,-86.677284,3,$1445.0,12 days ago,https://www.zillow.com/homedetails/9324-Silley-Dean-Rd-Pinson-AL-35126/50929157_zpid/
"House for rent - 1420 18th Pl SW, Birmingham, AL 35211",Birmingham,AL,35211,33.473717,-86.866425,3,$995.0,17 days ago,https://www.zillow.com/homedetails/1420-18th-Pl-SW-Birmingham-AL-35211/1007512_zpid/
"House for rent - 3708 Dundale Rd, Montgomery, AL 36109",Montgomery,AL,36109,32.364536,-86.24783,3,$825.0,5 days ago,https://www.zillow.com/homedetails/3708-Dundale-Rd-Montgomery-AL-36109/72827057_zpid/
"House for rent - 7083 Glenwood Ln, Moody, AL 35004",Moody,AL,35004,33.57468,-86.511,3,$1795.0,10 days ago,https://www.zillow.com/homedetails/7083-Glenwood-Ln-Moody-AL-35004/125811087_zpid/
"House for rent - 116 Kingston Rdg, Birmingham, AL 35211",Birmingham,AL,35211,33.425632,-86.86793,3,$2100.0,18 days ago,https://www.zillow.com/homedetails/116-Kingston-Rdg-Birmingham-AL-35211/2066803595_zpid/
"House for rent - 1031 W Harlem Ave, Bessemer, AL 35023",Bessemer,AL,35023,33.464153,-86.982956,3,$1225.0,19 days ago,https://www.zillow.com/homedetails/1031-W-Harlem-Ave-Bessemer-AL-35023/1027890_zpid/
"House for rent - 203 Ash Ave, Bessemer, AL 35020",Bessemer,AL,35020,33.378464,-86.96101,3,$875.0,12 days ago,https://www.zillow.com/homedetails/203-Ash-Ave-Bessemer-AL-35020/1049950_zpid/
"Apartment for rent - 1 W. Wareingwood Dr.(g) - 11, 1 W Wareingwood Dr, Montgomery, AL 36109",Montgomery,AL,36109,32.38592,-86.256,2,$695.0,11 days ago,https://www.zillow.com/b/1-w.-wareingwood-dr.%28g%29-11-montgomery-al-5YptR6/
"House for rent - 545 Fox Run Cir, Pell City, AL 35125",Pell City,AL,35125,33.60348,-86.29581,3,$1415.0,8 days ago,https://www.zillow.com/homedetails/545-Fox-Run-Cir-Pell-City-AL-35125/331643165_zpid/
"House for rent - 101 Hickory Ln, Pell City, AL 35128",Pell City,AL,35128,33.52071,-86.251076,3,$1695.0,12 days ago,https://www.zillow.com/homedetails/101-Hickory-Ln-Pell-City-AL-35128/172802_zpid/
"House for rent - 387 Ita Ann Ln, Madison, AL 35757",Madison,AL,35757,34.790154,-86.76079,4,$1750.0,3D Tour,https://www.zillow.com/homedetails/387-Ita-Ann-Ln-Madison-AL-35757/2060920792_zpid/
"House for rent - 4761 Rosser Loop Dr, Bessemer, AL 35022",Bessemer,AL,35022,33.3501,-86.98905,3,$1765.0,12 days ago,https://www.zillow.com/homedetails/4761-Rosser-Loop-Dr-Bessemer-AL-35022/110547128_zpid/
"440 8th Avenue NE Wedgewood Apartments - 440 8th Ave NE, Tuscaloosa, AL",Tuscaloosa,AL,35404,33.22165,-87.52452,1,$600+,,https://www.zillow.com/b/440-8th-avenue-ne-wedgewood-apartments-tuscaloosa-al-9QZqHZ/
"For Rent - 1306 Russell Dr, Weaver, AL",Weaver,AL,36277,33.754963,-85.826584,4,$920+,7 days ago,https://www.zillow.com/b/1306-russell-dr-weaver-al-9Dffvn/
"House for rent - 134 Olympia Dr, Meridianville, AL 35759",Meridianville,AL,35759,34.856323,-86.57597,3,$1550.0,54 days ago,https://www.zillow.com/homedetails/134-Olympia-Dr-Meridianville-AL-35759/109333205_zpid/
"House for rent - 1114 Oak Blvd, Moody, AL 35004",Moody,AL,35004,33.587196,-86.513794,3,$1250.0,7 days ago,https://www.zillow.com/homedetails/1114-Oak-Blvd-Moody-AL-35004/168990_zpid/
"Apartment for rent - 1735 16th Ave E APT D, Tuscaloosa, AL 35404",Tuscaloosa,AL,35404,33.193817,-87.51554,1,$600.0,21 days ago,https://www.zillow.com/homedetails/1735-16th-Ave-E-APT-D-Tuscaloosa-AL-35404/2091909236_zpid/
"House for rent - 36 Sterling Rd, Eastaboga, AL 36260",Eastaboga,AL,36260,33.564495,-86.02388,3,$1395.0,17 days ago,https://www.zillow.com/homedetails/36-Sterling-Rd-Eastaboga-AL-36260/2059778889_zpid/
"House for rent - 1935 Brackett Loop Rd, Birmingham, AL 35214",Birmingham,AL,35214,33.603863,-86.88755,3,$1150.0,10 days ago,https://www.zillow.com/homedetails/1935-Brackett-Loop-Rd-Birmingham-AL-35214/915547_zpid/
"House for rent - 383 3rd St, Birmingham, AL 35214",Birmingham,AL,35214,33.52872,-86.86381,1,$700.0,7 days ago,https://www.zillow.com/homedetails/383-3rd-St-Birmingham-AL-35214/938076_zpid/
"House for rent - 9145 Colt Dr, Semmes, AL 36575",Semmes,AL,36575,30.723335,-88.25789,3,$1400.0,4 days ago,https://www.zillow.com/homedetails/9145-Colt-Dr-Semmes-AL-36575/50976822_zpid/
"Apartment for rent - 4419 Torrance Drive NW, 4419 Torrance Dr NW APT C, Huntsville, AL 35816",Huntsville,AL,35816,34.74246,-86.63814,2,$780.0,11 days ago,https://www.zillow.com/b/4419-torrance-drive-nw-huntsville-al-5ZhR33/
"House for rent - 3253 Windwood Dr, Montgomery, AL 36116",Montgomery,AL,36116,32.319435,-86.263985,3,$1025.0,7 days ago,https://www.zillow.com/homedetails/3253-Windwood-Dr-Montgomery-AL-36116/72809590_zpid/
"House for rent - 234 Meadows Dr, Springville, AL 35146",Springville,AL,35146,33.714542,-86.36659,3,$1595.0,12 days ago,https://www.zillow.com/homedetails/234-Meadows-Dr-Springville-AL-35146/54824944_zpid/
"House for rent - 213 Farmington Dr, Harvest, AL 35749",Harvest,AL,35749,34.8519,-86.754486,3,$1595.0,12 days ago,https://www.zillow.com/homedetails/213-Farmington-Dr-Harvest-AL-35749/109362411_zpid/
"House for rent - 240 Morrows Memorial Dr, Eutaw, AL 35462",Eutaw,AL,35462,33.05559,-87.98284,3,$732.0,11 days ago,https://www.zillow.com/homedetails/240-Morrows-Memorial-Dr-Eutaw-AL-35462/2091572183_zpid/
"House for rent - 108 Copeland Dr, Madison, AL 35756",Madison,AL,35756,34.58757,-86.74447,3,$1545.0,3 days ago,https://www.zillow.com/homedetails/108-Copeland-Dr-Madison-AL-35756/108258169_zpid/
"For Rent - 145 Sublett Dr, Hazel Green, AL",Hazel Green,AL,35750,34.953506,-86.592705,4,"$1,785+",33 days ago,"https://www.zillow.com/b/Hazel-Green-AL/34.953506,-86.592705_ll/"
"Apartment for rent - 3428 7th Ct S APT B, Birmingham, AL 35222",Birmingham,AL,35222,33.515144,-86.779564,1,$2100.0,5 days ago,https://www.zillow.com/homedetails/3428-7th-Ct-S-APT-B-Birmingham-AL-35222/2059471074_zpid/
"House for rent - 2437 Etowah St, Birmingham, AL 35217",Birmingham,AL,35217,33.583424,-86.75299,3,$1075.0,17 days ago,https://www.zillow.com/homedetails/2437-Etowah-St-Birmingham-AL-35217/945029_zpid/
"House for rent - 1268 Britnee Ct, Auburn, AL 36830",Auburn,AL,36830,32.633026,-85.443184,2,$800.0,5 days ago,https://www.zillow.com/homedetails/1268-Britnee-Ct-Auburn-AL-36830/2094932668_zpid/
"House for rent - 6025 Charles Hamilton Rd, Mc Calla, AL 35111",Mc Calla,AL,35111,33.322502,-87.03447,3,$1550.0,4 days ago,https://www.zillow.com/homedetails/6025-Charles-Hamilton-Rd-Mc-Calla-AL-35111/1067929_zpid/
"For Rent - 1170 Hayward Loop, Foley, AL",Foley,AL,36535,30.367958,-87.7114,3/4,"$2,200+/$2,108+",18 days ago,"https://www.zillow.com/b/Foley-AL/30.367958,-87.7114_ll/"
"House for rent - 1761 Erma Ln, Birmingham, AL 35214",Birmingham,AL,35214,33.567474,-86.920074,3,$1145.0,12 days ago,https://www.zillow.com/homedetails/1761-Erma-Ln-Birmingham-AL-35214/174591038_zpid/
"Apartment for rent - 4 Oxmore Flint Rd SW APT E6, Decatur, AL 35603",Decatur,AL,35603,34.518475,-86.97452,2,$850.0,40 days ago,https://www.zillow.com/homedetails/4-Oxmore-Flint-Rd-SW-APT-E6-Decatur-AL-35603/2083459457_zpid/
"House for rent - 701 Johnnys Cv, Leeds, AL 35094",Leeds,AL,35094,33.528584,-86.58545,3,$1725.0,11 days ago,https://www.zillow.com/homedetails/701-Johnnys-Cv-Leeds-AL-35094/2072870383_zpid/
"House for rent - 105 Lenox Dr, Birmingham, AL 35242",Birmingham,AL,35242,33.424854,-86.691536,3,$2145.0,12 days ago,https://www.zillow.com/homedetails/105-Lenox-Dr-Birmingham-AL-35242/176825_zpid/
"House for rent - 214 Bradley Dr, Montgomery, AL 36109",Montgomery,AL,36109,32.376694,-86.267815,2,$795.0,11 days ago,https://www.zillow.com/homedetails/214-Bradley-Dr-Montgomery-AL-36109/72795724_zpid/
"House for rent - 904 Warrior Jasper Rd, Warrior, AL 35180",Warrior,AL,35180,33.813732,-86.84575,2,$995.0,5 days ago,https://www.zillow.com/homedetails/904-Warrior-Jasper-Rd-Warrior-AL-35180/872041_zpid/
"House for rent - 124 Grey Fox Trl, Enterprise, AL 36330",Enterprise,AL,36330,31.289946,-85.845024,3,$1700.0,2 days ago,https://www.zillow.com/homedetails/124-Grey-Fox-Trl-Enterprise-AL-36330/109441471_zpid/
"House for rent - 220 Nantuckett Dr, Birmingham, AL 35214",Birmingham,AL,35214,33.569237,-86.91365,2,$950.0,3D Tour,https://www.zillow.com/homedetails/220-Nantuckett-Dr-Birmingham-AL-35214/923447_zpid/
"House for rent - 623 Westwood St, Mobile, AL 36606",Mobile,AL,36606,30.669886,-88.09512,3,$850.0,3 days ago,https://www.zillow.com/homedetails/623-Westwood-St-Mobile-AL-36606/51019526_zpid/
"House for rent - 405 Avalon Park, Bessemer, AL 35023",Bessemer,AL,35023,33.43197,-86.98948,3,$1300.0,7 days ago,https://www.zillow.com/homedetails/405-Avalon-Park-Bessemer-AL-35023/1035524_zpid/
"House for rent - 2621 6th St NE, Birmingham, AL 35215",Birmingham,AL,35215,33.65508,-86.67141,3,$1275.0,12 days ago,https://www.zillow.com/homedetails/2621-6th-St-NE-Birmingham-AL-35215/887046_zpid/
"House for rent - 1721 3rd Ave, Tuscaloosa, AL 35401",Tuscaloosa,AL,35401,33.195072,-87.53901,4,$2850.0,4 days ago,https://www.zillow.com/homedetails/1721-3rd-Ave-Tuscaloosa-AL-35401/50858752_zpid/
"House for rent - 1636 5th Ave W, Birmingham, AL 35208",Birmingham,AL,35208,33.509125,-86.86461,3,$1045.0,7 days ago,https://www.zillow.com/homedetails/1636-5th-Ave-W-Birmingham-AL-35208/941389_zpid/
"For Rent - 7212 Chatfield Way NW, Huntsville, AL",Huntsville,AL,35806,34.79703,-86.68462,3/4,"$1,975+/$2,095+",23 days ago,"https://www.zillow.com/b/Huntsville-AL/34.79703,-86.68462_ll/"
"House for rent - 500 26th Ave E, Tuscaloosa, AL 35404",Tuscaloosa,AL,35404,33.21022,-87.50384,4,$2400.0,15 days ago,https://www.zillow.com/homedetails/500-26th-Ave-E-Tuscaloosa-AL-35404/35750909_zpid/
"Apartment for rent - McVay Street Apartments - 3807 L, 3807 McVay St SW, Huntsville, AL 35805",Huntsville,AL,35805,34.697407,-86.62587,1,$900.0,18 days ago,https://www.zillow.com/homedetails/3807-McVay-St-SW-Huntsville-AL-35805/190802592_zpid/
"House for rent - 117 Daniel St SW, Decatur, AL 35601",Decatur,AL,35601,34.586967,-86.98832,3,$1295.0,12 days ago,https://www.zillow.com/homedetails/117-Daniel-St-SW-Decatur-AL-35601/109636781_zpid/
"For Rent - 900 Montgomery Ave, Sheffield, AL",Sheffield,AL,35660,34.748512,-87.7084,1,$550+,33 days ago,https://www.zillow.com/b/900-montgomery-ave-sheffield-al-BR8DFj/
"House for rent - 188 Riverfront Dr, Madison, AL 35756",Madison,AL,35756,34.60332,-86.740074,4,$2095.0,10 days ago,https://www.zillow.com/homedetails/188-Riverfront-Dr-Madison-AL-35756/337641842_zpid/
"For Rent - 3330 Meridian St N, Huntsville, AL",Huntsville,AL,35811,34.769695,-86.57169,1/2,$625+/$750+,19 days ago,https://www.zillow.com/b/3330-meridian-st-n-huntsville-al-5hQLXz/
"Apartment for rent - 500 Lincoln Street - 214 D, 500 Lincoln St, Daphne, AL 36526",Daphne,AL,36526,30.645718,-87.90927,2,$1100.0,9 days ago,https://www.zillow.com/b/500-lincoln-street-214-d-daphne-al-5ctD6m/
"House for rent - 12781 Waxwing Ave, Spanish Fort, AL 36527",Spanish Fort,AL,36527,30.685904,-87.80499,4,$2195.0,4 days ago,https://www.zillow.com/homedetails/12781-Waxwing-Ave-Spanish-Fort-AL-36527/333482272_zpid/
"House for rent - 812 17th Ave, Tuscaloosa, AL 35401",Tuscaloosa,AL,35401,33.208305,-87.55942,3,$2200.0,17 days ago,https://www.zillow.com/homedetails/812-17th-Ave-Tuscaloosa-AL-35401/50857304_zpid/
"House for rent - 603 Jones St, Tuskegee Institute, AL 36088",Tuskegee Institute,AL,36088,32.41235,-85.72819,4,$1250.0,23 days ago,https://www.zillow.com/homedetails/603-Jones-St-Tuskegee-Institute-AL-36088/109499104_zpid/
"House for rent - 4670 Brookshire Ln, Bessemer, AL 35022",Bessemer,AL,35022,33.31622,-86.99328,4,$2105.0,10 days ago,https://www.zillow.com/homedetails/4670-Brookshire-Ln-Bessemer-AL-35022/251174505_zpid/
"House for rent - 3036 King St, Bessemer, AL 35023",Bessemer,AL,35023,33.418434,-86.997734,2,$925.0,27 days ago,https://www.zillow.com/homedetails/3036-King-St-Bessemer-AL-35023/174735104_zpid/
"For Rent - 782 Heather Dr, Prattville, AL",Prattville,AL,36066,32.456432,-86.41395,4,"$1,975+",25 days ago,"https://www.zillow.com/b/Prattville-AL/32.456432,-86.41395_ll/"
"For Rent - 4227 Brevard Blvd, Birmingham, AL",Birmingham,AL,35210,33.546314,-86.66643,1/2,"$1,655+/$1,995+",26 days ago,"https://www.zillow.com/b/Birmingham-AL/33.546314,-86.66643_ll/"
"House for rent - 60 Cottage Ln, Odenville, AL 35120",Odenville,AL,35120,33.665855,-86.408295,3,$1525.0,3D Tour,https://www.zillow.com/homedetails/60-Cottage-Ln-Odenville-AL-35120/2069671290_zpid/
"House for rent - 405 22nd Ter NE, Birmingham, AL 35215",Birmingham,AL,35215,33.642754,-86.67499,4,$1395.0,10 days ago,https://www.zillow.com/homedetails/405-22nd-Ter-NE-Birmingham-AL-35215/174550687_zpid/
"Apartment for rent - 2308 Old Military Rd #B, Mobile, AL 36605",Mobile,AL,36605,30.628662,-88.09194,2,$695.0,12 days ago,https://www.zillow.com/homedetails/2308-Old-Military-Rd-B-Mobile-AL-36605/2066976071_zpid/
"House for rent - 2004 Enolam Blvd SE, Decatur, AL 35601",Decatur,AL,35601,34.590332,-86.96032,3,$1130.0,12 days ago,https://www.zillow.com/homedetails/2004-Enolam-Blvd-SE-Decatur-AL-35601/109528649_zpid/
"House for rent - 104 Pitts Griffin Dr, Madison, AL 35756",Madison,AL,35756,34.60158,-86.74701,3,$1600.0,9 days ago,https://www.zillow.com/homedetails/104-Pitts-Griffin-Dr-Madison-AL-35756/113199761_zpid/
"House for rent - 5737 Riverbirch Dr, Bessemer, AL 35022",Bessemer,AL,35022,33.335945,-86.99038,3,$1695.0,17 days ago,https://www.zillow.com/homedetails/5737-Riverbirch-Dr-Bessemer-AL-35022/55539169_zpid/
"House for rent - 732 Spring St, Birmingham, AL 35214",Birmingham,AL,35214,33.54519,-86.86698,3,$1185.0,3D Tour,https://www.zillow.com/homedetails/732-Spring-St-Birmingham-AL-35214/933206_zpid/
"House for rent - 1525 Laurens St, Birmingham, AL 35242",Birmingham,AL,35242,33.415035,-86.70304,3,$2500.0,29 days ago,https://www.zillow.com/homedetails/1525-Laurens-St-Birmingham-AL-35242/104064902_zpid/
"House for rent - 1830 Heatherton Dr, Montgomery, AL 36106",Montgomery,AL,36106,32.34746,-86.23296,3,$1400.0,11 days ago,https://www.zillow.com/homedetails/1830-Heatherton-Dr-Montgomery-AL-36106/118925580_zpid/
"House for rent - 3807 Harwood Ave SW, Huntsville, AL 35805",Huntsville,AL,35805,34.70846,-86.619675,3,$1400.0,Video Walkthrough,https://www.zillow.com/homedetails/3807-Harwood-Ave-SW-Huntsville-AL-35805/92166056_zpid/
"House for rent - 2906 McDonald Dr SW, Decatur, AL 35603",Decatur,AL,35603,34.55657,-87.01048,2,$1045.0,14 days ago,https://www.zillow.com/homedetails/2906-McDonald-Dr-SW-Decatur-AL-35603/109598086_zpid/
"Apartment for rent - 207 Stone St NW #9, Huntsville, AL 35805",Huntsville,AL,35805,34.72255,-86.60798,1,$898.0,3 days ago,https://www.zillow.com/homedetails/207-Stone-St-NW-9-Huntsville-AL-35805/2063282456_zpid/
"House for rent - 6545 Telia Dr, Pinson, AL 35126",Pinson,AL,35126,33.693832,-86.63514,3,$1295.0,9 days ago,https://www.zillow.com/homedetails/6545-Telia-Dr-Pinson-AL-35126/880124_zpid/
"Apartment for rent - 1215 32nd St N #4, Birmingham, AL 35234",Birmingham,AL,35234,33.53569,-86.7978,2,$750.0,19 days ago,https://www.zillow.com/homedetails/1215-32nd-St-N-4-Birmingham-AL-35234/2079371590_zpid/
"House for rent - 728 6th Ave SW, Childersburg, AL 35044",Childersburg,AL,35044,33.26883,-86.350105,3,$1045.0,13 days ago,https://www.zillow.com/homedetails/728-6th-Ave-SW-Childersburg-AL-35044/2072610650_zpid/
"House for rent - 1591 Pleasant Grove Rd, Dolomite, AL 35061",Dolomite,AL,35061,33.466583,-86.96023,4,$1245.0,12 days ago,https://www.zillow.com/homedetails/1591-Pleasant-Grove-Rd-Dolomite-AL-35061/174712069_zpid/
"House for rent - 3934 Watermelon Rd UNIT A, Northport, AL 35473",Northport,AL,35473,33.24338,-87.55106,2,$975.0,17 days ago,https://www.zillow.com/homedetails/3934-Watermelon-Rd-UNIT-A-Northport-AL-35473/2075687374_zpid/
"House for rent - 27533 South Rd, Athens, AL 35613",Athens,AL,35613,34.886932,-86.83532,3,$1350.0,12 days ago,https://www.zillow.com/homedetails/27533-South-Rd-Athens-AL-35613/128472073_zpid/
"House for rent - 29797 Westfield Dr NW, Harvest, AL 35749",Harvest,AL,35749,34.7661,-86.790504,3,$1430.0,7 days ago,https://www.zillow.com/homedetails/29797-Westfield-Dr-NW-Harvest-AL-35749/128473495_zpid/
"House for rent - 405 Vine St, Athens, AL 35611",Athens,AL,35611,34.799618,-86.97741,3,$900.0,7 days ago,https://www.zillow.com/homedetails/405-Vine-St-Athens-AL-35611/249171032_zpid/
"House for rent - 325 Clover Cir, Springville, AL 35146",Springville,AL,35146,33.709866,-86.3744,4,$1750.0,4 days ago,https://www.zillow.com/homedetails/325-Clover-Cir-Springville-AL-35146/308925943_zpid/
"House for rent - 730 Gramor Dr, Bessemer, AL 35022",Bessemer,AL,35022,33.37667,-86.983955,3,$1445.0,3D Tour,https://www.zillow.com/homedetails/730-Gramor-Dr-Bessemer-AL-35022/1050842_zpid/
"House for rent - 1907 Bryan St, Montgomery, AL 36106",Montgomery,AL,36106,32.361164,-86.27797,3,$1100.0,11 days ago,https://www.zillow.com/homedetails/1907-Bryan-St-Montgomery-AL-36106/2059304618_zpid/
"House for rent - 921 13th Ave, Pleasant Grove, AL 35127",Pleasant Grove,AL,35127,33.485664,-86.993866,4,$1590.0,14 days ago,https://www.zillow.com/homedetails/921-13th-Ave-Pleasant-Grove-AL-35127/1020797_zpid/
"House for rent - 22966 Downing Park Cir, Mc Calla, AL 35111",Mc Calla,AL,35111,33.271103,-87.07485,5,$2500.0,10 days ago,https://www.zillow.com/homedetails/22966-Downing-Park-Cir-Mc-Calla-AL-35111/338507599_zpid/
"House for rent - 3544 Cottonwood Dr, Montgomery, AL 36109",Montgomery,AL,36109,32.38048,-86.254524,3,$1100.0,3D Tour,https://www.zillow.com/homedetails/3544-Cottonwood-Dr-Montgomery-AL-36109/72793213_zpid/
