street_address,city,state,zipCode,latitude,longitude,beds,sale_price,listed_date,property_link
18034 Bens Ford Rd,Bogalusa,LA,70427,30.780401,-89.90695,3.0,$85000.0,372 days on Zillow,https://www.zillow.com/homedetails/18034-Bens-Ford-Rd-Bogalusa-LA-70427/106188558_zpid/
3203 Carondelet St UNIT 301,New Orleans,LA,70115,29.92996,-90.09037,2.0,$405000.0,2 days on Zillow,https://www.zillow.com/homedetails/3203-Carondelet-St-UNIT-301-New-Orleans-LA-70115/157738469_zpid/
10025 Hackberry Dr,Baton Rouge,LA,70809,30.40412,-91.068054,4.0,$374000.0,"$2,000 (Feb 7)",https://www.zillow.com/homedetails/10025-Hackberry-Dr-Baton-Rouge-LA-70809/66351845_zpid/
1901 Audubon Pl,Shreveport,LA,71105,32.461926,-93.70486,4.0,$295000.0,20 hours ago,https://www.zillow.com/homedetails/1901-Audubon-Pl-Shreveport-LA-71105/51339213_zpid/
10037 Redbud St,Saint Francisville,LA,70775,30.774288,-91.377846,4.0,$349500.0,"$5,500 (Jan 30)",https://www.zillow.com/homedetails/10037-Redbud-St-Saint-Francisville-LA-70775/194540582_zpid/
109 Hardwood Dr,Lafayette,LA,70508,30.13209,-92.02642,4.0,$360400.0,Open: Daily By Appointm...,https://www.zillow.com/homedetails/109-Hardwood-Dr-Lafayette-LA-70508/2065570937_zpid/
616 Josh St,Lake Charles,LA,70611,30.310661,-93.20404,3.0,$285000.0,12 days on Zillow,https://www.zillow.com/homedetails/616-Josh-St-Lake-Charles-LA-70611/77616105_zpid/
405 W Oak Ln,Lake charles,LA,70605,30.188576,-93.225204,3.0,$190000.0,11 days on Zillow,https://www.zillow.com/homedetails/405-W-Oak-Ln-Lake-Charles-LA-70605/77597566_zpid/
506 W Marlin Ct,Terrytown,LA,70056,29.906534,-90.021385,4.0,$285000.0,39 days on Zillow,https://www.zillow.com/homedetails/506-W-Marlin-Ct-Terrytown-LA-70056/73676805_zpid/
909 Norris Ln,West Monroe,LA,71291,32.5263,-92.174995,3.0,$205000.0,1 day on Zillow,https://www.zillow.com/homedetails/909-Norris-Ln-West-Monroe-LA-71291/92505264_zpid/
7911-13 Dorsett Dr,New Orleans,LA,70128,,,5.0,$199999.0,1 day on Zillow,https://www.zillow.com/homedetails/7911-13-Dorsett-Dr-New-Orleans-LA-70128/2065985625_zpid/
203 Habersham Dr,Youngsville,LA,70592,30.125248,-92.01771,4.0,$334500.0,"$5,000 (Jan 17)",https://www.zillow.com/homedetails/203-Habersham-Dr-Youngsville-LA-70592/77684607_zpid/
83087 Highway 1129,Covington,LA,70435,30.63829,-90.08077,2.0,$259000.0,102 days on Zillow,https://www.zillow.com/homedetails/83087-Highway-1129-Covington-LA-70435/121934995_zpid/
815 Dauphine St APT C,New Orleans,LA,70116,29.960276,-90.06577,1.0,$299000.0,31 days on Zillow,https://www.zillow.com/homedetails/815-Dauphine-St-APT-C-New-Orleans-LA-70116/252074905_zpid/
2704 Burgundy St,New Orleans,LA,70117,29.966303,-90.04973,4.0,$699000.0,13 days on Zillow,https://www.zillow.com/homedetails/2704-Burgundy-St-New-Orleans-LA-70117/73801409_zpid/
511 W Sallier St,Lake Charles,LA,70601,30.213177,-93.22788,3.0,$199500.0,"$8,000 (Jan 27)",https://www.zillow.com/homedetails/511-W-Sallier-St-Lake-Charles-LA-70601/81675794_zpid/
8970 Acacia Ln,Shreveport,LA,71118,32.407017,-93.787766,3.0,$170000.0,144 days on Zillow,https://www.zillow.com/homedetails/8970-Acacia-Ln-Shreveport-LA-71118/51323371_zpid/
8061 Walden Rd,Baton Rouge,LA,70808,30.392952,-91.12011,4.0,$799000.0,12 days on Zillow,https://www.zillow.com/homedetails/8061-Walden-Rd-Baton-Rouge-LA-70808/66298504_zpid/
1606 S Sandra Ave,Gonzales,LA,70737,30.220217,-90.92192,4.0,$235000.0,8 days on Zillow,https://www.zillow.com/homedetails/1606-S-Sandra-Ave-Gonzales-LA-70737/1456662_zpid/
2739 Jonquil St,New Orleans,LA,70122,29.998919,-90.046684,2.0,$70000.0,3 days on Zillow,https://www.zillow.com/homedetails/2739-Jonquil-St-New-Orleans-LA-70122/84455571_zpid/
207 Bentgrass Dr,Lafayette,LA,70508,30.120638,-92.05797,3.0,$249000.0,40 days on Zillow,https://www.zillow.com/homedetails/207-Bentgrass-Dr-Lafayette-LA-70508/123437382_zpid/
106 Rue De Chambery,Broussard,LA,70518,30.144466,-91.98221,4.0,$481500.0,11 days on Zillow,https://www.zillow.com/homedetails/106-Rue-De-Chambery-Broussard-LA-70518/126836407_zpid/
615 S Court St,Opelousas,LA,70570,30.528412,-92.08346,3.0,$155000.0,"$14,000 (Jan 8)",https://www.zillow.com/homedetails/615-S-Court-St-Opelousas-LA-70570/289041540_zpid/
219 Country Club Blvd,Slidell,LA,70458,30.306692,-89.75436,4.0,$314000.0,"$6,000 (Feb 16)",https://www.zillow.com/homedetails/219-Country-Club-Blvd-Slidell-LA-70458/96151702_zpid/
1801 River Oaks Dr,New Orleans,LA,70131,29.934559,-90.00479,4.0,$195000.0,"$5,000 (Feb 20)",https://www.zillow.com/homedetails/1801-River-Oaks-Dr-New-Orleans-LA-70131/73827126_zpid/
6731 Maplewood Dr,Baton Rouge,LA,70812,30.50715,-91.12428,3.0,$159900.0,111 days on Zillow,https://www.zillow.com/homedetails/6731-Maplewood-Dr-Baton-Rouge-LA-70812/66322308_zpid/
9443 Lake Forest Dr,Baton Rouge,LA,70817,30.364824,-90.99397,4.0,$325000.0,"$5,000 (Feb 19)",https://www.zillow.com/homedetails/9443-Lake-Forest-Dr-Baton-Rouge-LA-70817/66803126_zpid/
632 Albemarle Dr,Shreveport,LA,71106,32.428417,-93.73838,5.0,$285000.0,"$9,000 (Feb 20)",https://www.zillow.com/homedetails/632-Albemarle-Dr-Shreveport-LA-71106/51349752_zpid/
308 W Restful Homes Rd,West Monroe,LA,71291,32.549232,-92.156944,3.0,$89900.0,5 days on Zillow,https://www.zillow.com/homedetails/308-W-Restful-Homes-Rd-West-Monroe-LA-71291/92476586_zpid/
1631 Piety St,New Orleans,LA,70117,29.972828,-90.039566,3.0,$130000.0,3 days on Zillow,https://www.zillow.com/homedetails/1631-Piety-St-New-Orleans-LA-70117/73804109_zpid/
106 Swamp Dr,Bourg,LA,70343,29.550714,-90.61484,4.0,$199000.0,"$10,000 (Jan 25)",https://www.zillow.com/homedetails/106-Swamp-Dr-Bourg-LA-70343/77760805_zpid/
6970 Lake Hills Rd,Saint Francisville,LA,70775,30.835651,-91.27514,4.0,$599000.0,3 days on Zillow,https://www.zillow.com/homedetails/6970-Lake-Hills-Rd-Saint-Francisville-LA-70775/115235313_zpid/
33 Lakeview Dr,Monroe,LA,71203,32.558956,-92.059204,3.0,$180000.0,6 days on Zillow,https://www.zillow.com/homedetails/33-Lakeview-Dr-Monroe-LA-71203/2078007317_zpid/
15019 Profit Ave,Baton Rouge,LA,70817,30.38632,-91.0169,3.0,$225000.0,49 days on Zillow,https://www.zillow.com/homedetails/15019-Profit-Ave-Baton-Rouge-LA-70817/66343965_zpid/
212 Clara Dr,Slidell,LA,70458,30.227173,-89.83054,2.0,$74900.0,22 days on Zillow,https://www.zillow.com/homedetails/212-Clara-Dr-Slidell-LA-70458/96142676_zpid/
17639 Dalton Rd,Kaplan,LA,70548,29.984217,-92.26885,3.0,$239000.0,1 day on Zillow,https://www.zillow.com/homedetails/17639-Dalton-Rd-Kaplan-LA-70548/2059104220_zpid/
1955 Glenmore Ave,Baton Rouge,LA,70808,30.430286,-91.14583,4.0,$550000.0,6 days on Zillow,https://www.zillow.com/homedetails/1955-Glenmore-Ave-Baton-Rouge-LA-70808/66272803_zpid/
43265 Olive Branch Rd,Hammond,LA,70403,30.488232,-90.406654,3.0,$280000.0,53 days on Zillow,https://www.zillow.com/homedetails/43265-Olive-Branch-Rd-Hammond-LA-70403/239557668_zpid/
185 Highway 40 E,Independence,LA,70443,30.63713,-90.49776,4.0,$142000.0,"$8,000 (Feb 7)",https://www.zillow.com/homedetails/185-Highway-40-E-Independence-LA-70443/2065978147_zpid/
7405 Frontier Dr,Greenwell Springs,LA,70739,30.520172,-91.04877,3.0,$235000.0,"$10,000 (Jan 4)",https://www.zillow.com/homedetails/7405-Frontier-Dr-Greenwell-Springs-LA-70739/66357547_zpid/
10116 Glen View Ave,Baton Rouge,LA,70809,30.391981,-91.07556,4.0,$379500.0,"$3,000 (Feb 4)",https://www.zillow.com/homedetails/10116-Glen-View-Ave-Baton-Rouge-LA-70809/66287734_zpid/
309 Cautillion Dr,Youngsville,LA,70592,30.080862,-91.987,4.0,$285000.0,Video Walkthrough,https://www.zillow.com/homedetails/309-Cautillion-Dr-Youngsville-LA-70592/126835247_zpid/
1306 Hodges Ave,Ruston,LA,71270,32.520836,-92.65532,4.0,$290000.0,3D Tour,https://www.zillow.com/homedetails/1306-Hodges-Ave-Ruston-LA-71270/106092421_zpid/
1101 W Diamond Cir,Lake Charles,LA,70611,30.319702,-93.17257,3.0,$330000.0,9 days on Zillow,https://www.zillow.com/homedetails/1101-W-Diamond-Cir-Lake-Charles-LA-70611/81672595_zpid/
14324 Elmbridge Ave,Baton Rouge,LA,70819,30.471779,-91.02774,3.0,$239900.0,137 days on Zillow,https://www.zillow.com/homedetails/14324-Elmbridge-Ave-Baton-Rouge-LA-70819/66376918_zpid/
10517 Buxton Rd,Saint Amant,LA,70774,30.223715,-90.848976,5.0,$425900.0,"$10,000 (Jan 23)",https://www.zillow.com/homedetails/10517-Buxton-Rd-Saint-Amant-LA-70774/1470566_zpid/
782 Magnolia Wood Ave,Baton Rouge,LA,70808,30.38164,-91.12019,4.0,$375000.0,Open: Sun. 2-4pm,https://www.zillow.com/homedetails/782-Magnolia-Wood-Ave-Baton-Rouge-LA-70808/66281389_zpid/
301 Gerald Dr,Lafayette,LA,70503,30.181568,-92.06623,4.0,$250000.0,6 days on Zillow,https://www.zillow.com/homedetails/301-Gerald-Dr-Lafayette-LA-70503/77644005_zpid/
9021 Shadow Bluff Ave,Denham Springs,LA,70726,30.447039,-90.93884,4.0,$279900.0,"$5,100 (Jan 13)",https://www.zillow.com/homedetails/9021-Shadow-Bluff-Ave-Denham-Springs-LA-70726/110886183_zpid/
414 Kathryn St,New Iberia,LA,70560,30.033676,-91.82764,3.0,$143900.0,"$3,000 (Feb 21)",https://www.zillow.com/homedetails/414-Kathryn-St-New-Iberia-LA-70560/77632852_zpid/
4123 Bowden Rd,Geismar,LA,70734,30.16074,-90.989426,3.0,$245000.0,110 days on Zillow,https://www.zillow.com/homedetails/4123-Bowden-Rd-Geismar-LA-70734/55647143_zpid/
147 Faye Daye Dr,Madisonville,LA,70447,,,4.0,$340000.0,"$10,000 (Feb 14)",https://www.zillow.com/homedetails/147-Faye-Daye-Dr-Madisonville-LA-70447/2122470992_zpid/
715 Janvier Rd,Scott,LA,70583,30.279055,-92.132935,3.0,$280000.0,69 days on Zillow,https://www.zillow.com/homedetails/715-Janvier-Rd-Scott-LA-70583/123441427_zpid/
182 Rue Landry,Saint Rose,LA,70087,29.957893,-90.31158,4.0,$399000.0,"$50,500 (Feb 19)",https://www.zillow.com/homedetails/182-Rue-Landry-Saint-Rose-LA-70087/94759451_zpid/
2309 Taft Park,Metairie,LA,70001,29.995703,-90.1694,3.0,$290000.0,6 days on Zillow,https://www.zillow.com/homedetails/2309-Taft-Park-Metairie-LA-70001/73729226_zpid/
22154 Lowe Davis Rd,Covington,LA,70435,30.503227,-90.03607,4.0,$410000.0,2 days on Zillow,https://www.zillow.com/homedetails/22154-Lowe-Davis-Rd-Covington-LA-70435/111512646_zpid/
5454 Financial Plz APT 13B,Shreveport,LA,71129,32.449707,-93.845856,2.0,$92000.0,"$5,000 (Feb 14)",https://www.zillow.com/homedetails/5454-Financial-Plz-APT-13B-Shreveport-LA-71129/2070054132_zpid/
104 Meadow Wood Ln,Lafayette,LA,70506,30.188627,-92.0855,4.0,$549000.0,18 days on Zillow,https://www.zillow.com/homedetails/104-Meadow-Wood-Ln-Lafayette-LA-70506/81688915_zpid/
9312 Castlebrook Dr,Shreveport,LA,71129,32.39909,-93.85572,4.0,$319900.0,2 days on Zillow,https://www.zillow.com/homedetails/9312-Castlebrook-Dr-Shreveport-LA-71129/51330930_zpid/
13869 Penbrooke Ave,Denham Springs,LA,70726,30.39597,-90.86101,4.0,$272500.0,3 days on Zillow,https://www.zillow.com/homedetails/13869-Penbrooke-Ave-Denham-Springs-LA-70726/120281764_zpid/
5105 Arts St,New Orleans,LA,70122,30.010489,-90.05339,4.0,$265000.0,46 days on Zillow,https://www.zillow.com/homedetails/5105-Arts-St-New-Orleans-LA-70122/148998141_zpid/
1714 Governor Nicholls St,New Orleans,LA,70116,29.96819,-90.07058,3.0,$349000.0,33 days on Zillow,https://www.zillow.com/homedetails/1714-Governor-Nicholls-St-New-Orleans-LA-70116/2067617295_zpid/
720 Jefferson Ave,New Orleans,LA,70115,29.919039,-90.115875,4.0,$695000.0,14 days on Zillow,https://www.zillow.com/homedetails/720-Jefferson-Ave-New-Orleans-LA-70115/149068196_zpid/
7416 Barataria Blvd,Marrero,LA,70072,29.775143,-90.09162,4.0,$549000.0,43 days on Zillow,https://www.zillow.com/homedetails/7416-Barataria-Blvd-Marrero-LA-70072/73717809_zpid/
606 Leisure Field Dr,Broussard,LA,70518,30.142773,-91.96253,3.0,$175500.0,32 days on Zillow,https://www.zillow.com/homedetails/606-Leisure-Field-Dr-Broussard-LA-70518/77670969_zpid/
7874 S Coronet Ct,New Orleans,LA,70126,30.02576,-89.99744,8.0,$239000.0,9 days on Zillow,https://www.zillow.com/homedetails/7874-S-Coronet-Ct-New-Orleans-LA-70126/149009725_zpid/
5031 S Saint Charles Ave,Lake Charles,LA,70605,30.164564,-93.293,4.0,$864000.0,"$25,000 (Feb 6)",https://www.zillow.com/homedetails/5031-S-Saint-Charles-Ave-Lake-Charles-LA-70605/2060274441_zpid/
300 Cherry St,Labadieville,LA,70372,29.83107,-90.96334,3.0,$149900.0,13 days on Zillow,https://www.zillow.com/homedetails/300-Cherry-St-Labadieville-LA-70372/105993015_zpid/
3415 Burgundy St,New Orleans,LA,70117,29.964561,-90.040726,3.0,$665000.0,8 days on Zillow,https://www.zillow.com/homedetails/3415-Burgundy-St-New-Orleans-LA-70117/2075328478_zpid/
1747 Bass Run Ln,Lake Charles,LA,70611,,,4.0,$279000.0,8 days on Zillow,https://www.zillow.com/homedetails/1747-Bass-Run-Ln-Lake-Charles-LA-70611/2061821599_zpid/
400 Lakefront Dr,West Monroe,LA,71291,32.53786,-92.1863,4.0,$279500.0,"$10,150 (Feb 3)",https://www.zillow.com/homedetails/400-Lakefront-Dr-West-Monroe-LA-71291/92497444_zpid/
31232 May St,Lacombe,LA,70445,30.310436,-89.88159,3.0,$165000.0,"$5,000 (Jan 26)",https://www.zillow.com/homedetails/31232-May-St-Lacombe-LA-70445/96159181_zpid/
9586 Miracle Ln,Lake Charles,LA,70607,30.061317,-93.23706,3.0,$94000.0,"$5,500 (Feb 17)",https://www.zillow.com/homedetails/9586-Miracle-Ln-Lake-Charles-LA-70607/81582104_zpid/
434 Markham Dr,Slidell,LA,70458,30.252083,-89.78419,3.0,$135000.0,"$10,000 (Jan 25)",https://www.zillow.com/homedetails/434-Markham-Dr-Slidell-LA-70458/96229658_zpid/
4420 Pike Dr,Metairie,LA,70003,30.019596,-90.21887,3.0,$425000.0,6 days on Zillow,https://www.zillow.com/homedetails/4420-Pike-Dr-Metairie-LA-70003/73723331_zpid/
52202 Perry Erwin Rd,Franklinton,LA,70438,30.968033,-90.02162,4.0,$400000.0,"$15,000 (Jan 23)",https://www.zillow.com/homedetails/52202-Perry-Erwin-Rd-Franklinton-LA-70438/2086407854_zpid/
5212 Argonne Blvd,Alexandria,LA,71303,31.297441,-92.54292,4.0,$379000.0,15 days on Zillow,https://www.zillow.com/homedetails/5212-Argonne-Blvd-Alexandria-LA-71303/77704837_zpid/
102 Will Dr,Leesville,LA,71446,31.054127,-93.2822,4.0,$269000.0,134 days on Zillow,https://www.zillow.com/homedetails/102-Will-Dr-Leesville-LA-71446/103913572_zpid/
1248 Seville Dr,New Orleans,LA,70122,30.009256,-90.08107,4.0,$539000.0,Open: Sun. 11am-1pm,https://www.zillow.com/homedetails/1248-Seville-Dr-New-Orleans-LA-70122/84452896_zpid/
4117 Tracy Cir,Sulphur,LA,70663,30.228436,-93.32417,4.0,$229000.0,4 days on Zillow,https://www.zillow.com/homedetails/4117-Tracy-Cir-Sulphur-LA-70663/77609164_zpid/
11507 Littlefield Ave,Zachary,LA,70791,30.60847,-91.05682,4.0,$449000.0,1 day on Zillow,https://www.zillow.com/homedetails/11507-Littlefield-Ave-Zachary-LA-70791/66374513_zpid/
816 Dandelion Dr,Westwego,LA,70094,,,3.0,$335400.0,3 days on Zillow,https://www.zillow.com/homedetails/816-Dandelion-Dr-Westwego-LA-70094/2077213448_zpid/
2075 Golfview Dr,La Place,LA,70068,30.087261,-90.48317,3.0,$145000.0,22 days on Zillow,https://www.zillow.com/homedetails/2075-Golfview-Dr-La-Place-LA-70068/106113580_zpid/
3804 Birchfield Dr,Harvey,LA,70058,29.857021,-90.07376,4.0,$275000.0,12 days on Zillow,https://www.zillow.com/homedetails/3804-Birchfield-Dr-Harvey-LA-70058/73706965_zpid/
8000 Stonelake Village Ave APT 1906,Baton Rouge,LA,70820,30.36361,-91.13376,4.0,$259000.0,5 days on Zillow,https://www.zillow.com/homedetails/8000-Stonelake-Village-Ave-APT-1906-Baton-Rouge-LA-70820/108614256_zpid/
10289 Parkview Dr,Baton Rouge,LA,70815,30.44629,-91.06977,4.0,$250000.0,18 days on Zillow,https://www.zillow.com/homedetails/10289-Parkview-Dr-Baton-Rouge-LA-70815/66312349_zpid/
2265 Saint Charles Ave,New Orleans,LA,70130,29.933687,-90.08165,6.0,$2525000.0,"$90,000 (Jan 17)",https://www.zillow.com/homedetails/2265-Saint-Charles-Ave-New-Orleans-LA-70130/73821615_zpid/
5450 Bullard Ave,New Orleans,LA,70128,30.035973,-89.95322,4.0,$439000.0,"$20,000 (Jan 19)",https://www.zillow.com/homedetails/5450-Bullard-Ave-New-Orleans-LA-70128/73810521_zpid/
1204 Mason Smith Ave,Metairie,LA,70003,29.986986,-90.21251,4.0,$299900.0,33 days on Zillow,https://www.zillow.com/homedetails/1204-Mason-Smith-Ave-Metairie-LA-70003/73726270_zpid/
406 Avenue J,Kentwood,LA,70444,30.932852,-90.51187,4.0,$69500.0,"$9,500 (Feb 7)",https://www.zillow.com/homedetails/406-Avenue-J-Kentwood-LA-70444/247282435_zpid/
10173 Saint Clara Ave,Pt Allen,LA,70767,,,4.0,$514900.0,1 day on Zillow,https://www.zillow.com/homedetails/10173-Saint-Clara-Ave-Pt-Allen-LA-70767/2059092688_zpid/
8707 Apple St,New Orleans,LA,70118,29.961864,-90.12404,2.0,$270000.0,1 day on Zillow,https://www.zillow.com/homedetails/8707-Apple-St-New-Orleans-LA-70118/84481818_zpid/
303 Ashland Park Dr,Lafayette,LA,70508,30.15888,-92.03604,3.0,$299000.0,"$4,000 (Feb 11)",https://www.zillow.com/homedetails/303-Ashland-Park-Dr-Lafayette-LA-70508/77680945_zpid/
10012 Bedlington Ct,Shreveport,LA,71118,32.383812,-93.801605,4.0,$235000.0,"$4,000 (Jan 31)",https://www.zillow.com/homedetails/10012-Bedlington-Ct-Shreveport-LA-71118/51326758_zpid/
518 Cavaness Dr,Houma,LA,70364,29.625235,-90.73747,4.0,$229900.0,4 days on Zillow,https://www.zillow.com/homedetails/518-Cavaness-Dr-Houma-LA-70364/77751496_zpid/
3017 Villemarette St,Mansura,LA,71350,,,3.0,$125000.0,1 day on Zillow,https://www.zillow.com/homedetails/3017-Villemarette-St-Mansura-LA-71350/2070339759_zpid/
609 E North St,Opelousas,LA,70570,30.534636,-92.07653,4.0,$250000.0,8 days on Zillow,https://www.zillow.com/homedetails/609-E-North-St-Opelousas-LA-70570/106126377_zpid/
625 Silkwood Dr,Benton,LA,71006,32.63501,-93.73655,5.0,$619900.0,1 day on Zillow,https://www.zillow.com/homedetails/625-Silkwood-Dr-Benton-LA-71006/247612571_zpid/
5537 Pasteur Blvd,New Orleans,LA,70122,30.015652,-90.06264,7.0,$119900.0,39 days on Zillow,https://www.zillow.com/homedetails/5537-Pasteur-Blvd-New-Orleans-LA-70122/73785567_zpid/
4945 Utica St,Metairie,LA,70006,30.000702,-90.192184,3.0,$265000.0,3 days on Zillow,https://www.zillow.com/homedetails/4945-Utica-St-Metairie-LA-70006/304199608_zpid/
412 Hillbrooke Dr,Broussard,LA,70518,30.142353,-91.97346,3.0,$280000.0,6 days on Zillow,https://www.zillow.com/homedetails/412-Hillbrooke-Dr-Broussard-LA-70518/110905873_zpid/
1488 White Acres Dr,Sulphur,LA,70663,30.233887,-93.44194,5.0,$615000.0,Open: Sun. 1-3pm,https://www.zillow.com/homedetails/1488-White-Acres-Dr-Sulphur-LA-70663/81673527_zpid/
1636 N Miro St,New Orleans,LA,70119,29.97683,-90.07026,4.0,$370000.0,"$9,000 (Feb 17)",https://www.zillow.com/homedetails/1636-N-Miro-St-New-Orleans-LA-70119/148979493_zpid/
1430 Urania St,New Orleans,LA,70130,29.934944,-90.075874,2.0,$535000.0,15 days on Zillow,https://www.zillow.com/homedetails/1430-Urania-St-New-Orleans-LA-70130/73773285_zpid/
1007 Poland Ave,New Orleans,LA,70117,29.963676,-90.03148,4.0,$459000.0,15 days on Zillow,https://www.zillow.com/homedetails/1007-Poland-Ave-New-Orleans-LA-70117/73804271_zpid/
1077 Abbie Glenn Ln,Shreveport,LA,71106,32.351933,-93.6907,4.0,$650000.0,Open: Sun. 2-4pm,https://www.zillow.com/homedetails/1077-Abbie-Glenn-Ln-Shreveport-LA-71106/103660195_zpid/
28400 Magnolia Dr,Walker,LA,70785,30.47581,-90.88954,5.0,$589000.0,16 days on Zillow,https://www.zillow.com/homedetails/28400-Magnolia-Dr-Walker-LA-70785/110916167_zpid/
14473 Sterling Oaks Dr,Gonzales,LA,70737,30.23247,-90.92013,4.0,$364900.0,"$10,000 (Nov 23)",https://www.zillow.com/homedetails/14473-Sterling-Oaks-Dr-Gonzales-LA-70737/309327154_zpid/
432 Oak Point Dr,La Place,LA,70068,30.097551,-90.48028,3.0,$239900.0,4 days on Zillow,https://www.zillow.com/homedetails/432-Oak-Point-Dr-La-Place-LA-70068/106124308_zpid/
5837 Point Rd,Doyline,LA,71023,32.46607,-93.359535,4.0,$349900.0,47 days on Zillow,https://www.zillow.com/homedetails/5837-Point-Rd-Doyline-LA-71023/106214316_zpid/
118 Aster Ln,Waggaman,LA,70094,29.949184,-90.23441,3.0,$275000.0,5 days on Zillow,https://www.zillow.com/homedetails/118-Aster-Ln-Waggaman-LA-70094/73716947_zpid/
4021 Bayouwood Ln,Lake Charles,LA,70605,30.184835,-93.23863,3.0,$379000.0,39 days on Zillow,https://www.zillow.com/homedetails/4021-Bayouwood-Ln-Lake-Charles-LA-70605/242827323_zpid/
504 Fairview Dr,Bastrop,LA,71220,32.78338,-91.89766,3.0,$19900.0,12 days on Zillow,https://www.zillow.com/homedetails/504-Fairview-Dr-Bastrop-LA-71220/115151392_zpid/
212 Hilltop Dr,Pineville,LA,71360,31.345404,-92.409454,4.0,$389500.0,22 days on Zillow,https://www.zillow.com/homedetails/212-Hilltop-Dr-Pineville-LA-71360/77715003_zpid/
190 Stilley Rd,Pineville,LA,71360,31.320662,-92.38136,3.0,$189000.0,4 days on Zillow,https://www.zillow.com/homedetails/190-Stilley-Rd-Pineville-LA-71360/209893792_zpid/
1110 Tulane St,Lake Charles,LA,70607,30.189047,-93.20437,3.0,$135000.0,5 days on Zillow,https://www.zillow.com/homedetails/1110-Tulane-St-Lake-Charles-LA-70607/243016594_zpid/
1201 Canal St APT 354,New Orleans,LA,70112,29.956402,-90.07335,2.0,$298000.0,"$17,000 (Feb 10)",https://www.zillow.com/homedetails/1201-Canal-St-APT-354-New-Orleans-LA-70112/110378059_zpid/
101 Tonti Dr,Many,LA,71449,31.470623,-93.693924,3.0,$239000.0,12 days on Zillow,https://www.zillow.com/homedetails/101-Tonti-Dr-Many-LA-71449/232480930_zpid/
3952 Maryland Ave,Shreveport,LA,71106,32.46759,-93.75185,4.0,$300000.0,"$50,000 (Feb 15)",https://www.zillow.com/homedetails/3952-Maryland-Ave-Shreveport-LA-71106/51359143_zpid/
1410 Euterpe St #1410,New Orleans,LA,70130,29.936134,-90.07411,2.0,$325000.0,42 days on Zillow,https://www.zillow.com/homedetails/1410-Euterpe-St-1410-New-Orleans-LA-70130/2109065770_zpid/
7312 Board Dr,Baton Rouge,LA,70817,30.385157,-91.02077,3.0,$245000.0,95 days on Zillow,https://www.zillow.com/homedetails/7312-Board-Dr-Baton-Rouge-LA-70817/66350474_zpid/
1501 Sun Ln,Hammond,LA,70401,30.519638,-90.4527,3.0,$72500.0,"$1,500 (Feb 17)",https://www.zillow.com/homedetails/1501-Sun-Ln-Hammond-LA-70401/77748866_zpid/
42204 Conifer Dr,Gonzales,LA,70737,30.27982,-90.897934,4.0,$350000.0,5 days on Zillow,https://www.zillow.com/homedetails/42204-Conifer-Dr-Gonzales-LA-70737/82305458_zpid/
4714 Eraste Hebert Rd,New Iberia,LA,70560,29.98261,-91.89601,3.0,$125000.0,"$1,300 (Feb 9)",https://www.zillow.com/homedetails/4714-Eraste-Hebert-Rd-New-Iberia-LA-70560/77621110_zpid/
6819 Woodlawn Rd,Maurice,LA,70555,30.059175,-92.08026,2.0,$250000.0,119 days on Zillow,https://www.zillow.com/homedetails/6819-Woodlawn-Rd-Maurice-LA-70555/106175068_zpid/
210 Audubon Dr,Mandeville,LA,70471,30.402119,-90.12294,3.0,$235000.0,"$5,000 (Jan 13)",https://www.zillow.com/homedetails/210-Audubon-Dr-Mandeville-LA-70471/96154472_zpid/
6120 Clearwater Dr,Slidell,LA,70460,30.342388,-89.83206,3.0,$254900.0,Open: Sat. 11am-1pm,https://www.zillow.com/homedetails/6120-Clearwater-Dr-Slidell-LA-70460/96172666_zpid/
3800 Saint Charles Ave,New Orleans,LA,70115,29.926615,-90.09577,12.0,$6900000.0,13 days on Zillow,https://www.zillow.com/homedetails/3800-Saint-Charles-Ave-New-Orleans-LA-70115/73835061_zpid/
5841 Kensington Blvd,New Orleans,LA,70127,30.035706,-89.96642,4.0,$330000.0,4 days on Zillow,https://www.zillow.com/homedetails/5841-Kensington-Blvd-New-Orleans-LA-70127/73804458_zpid/
310 Winterfield Dr,Carencro,LA,70520,30.330214,-92.05976,3.0,$229999.0,141 days on Zillow,https://www.zillow.com/homedetails/310-Winterfield-Dr-Carencro-LA-70520/110912069_zpid/
162 Saint Andrews Ln,Benton,LA,71006,32.65953,-93.7238,4.0,$439900.0,7 days on Zillow,https://www.zillow.com/homedetails/162-Saint-Andrews-Ln-Benton-LA-71006/2059251613_zpid/
522 Dumaine St APT 6,New Orleans,LA,70116,29.958397,-90.06163,0.0,$189000.0,"$10,000 (Jan 14)",https://www.zillow.com/homedetails/522-Dumaine-St-APT-6-New-Orleans-LA-70116/148969893_zpid/
22 Oak Springs Dr,West Monroe,LA,71291,32.532623,-92.181694,5.0,$260000.0,40 days on Zillow,https://www.zillow.com/homedetails/22-Oak-Springs-Dr-West-Monroe-LA-71291/92515901_zpid/
18942 Wildlife Way Dr,Baton Rouge,LA,70817,30.393843,-90.97537,3.0,$355000.0,6 days on Zillow,https://www.zillow.com/homedetails/18942-Wildlife-Way-Dr-Baton-Rouge-LA-70817/66287009_zpid/
