street_address,city,state,zipCode,latitude,longitude,beds,sale_price,listed_date,property_link
347 W Union St,Eufaula,AL,36027,31.888163,-85.139206,4,$99900.0,"$15,100 (Jan 13)",https://www.zillow.com/homedetails/347-W-Union-St-Eufaula-AL-36027/109273890_zpid/
3814 Tidmore Bend Rd,Gadsden,AL,35901,34.018826,-85.91354,4,$249900.0,7 days on Zillow,https://www.zillow.com/homedetails/3814-Tidmore-Bend-Rd-Gadsden-AL-35901/75966890_zpid/
2914 Stillwood Way,Opelika,AL,36804,32.613678,-85.376945,4,$305000.0,11 days on Zillow,https://www.zillow.com/homedetails/2914-Stillwood-Way-Opelika-AL-36804/113267539_zpid/
109 Potomac Cir,Madison,AL,35757,34.779655,-86.74981,4,$289900.0,4 days on Zillow,https://www.zillow.com/homedetails/109-Potomac-Cir-Madison-AL-35757/92183951_zpid/
776 Belwood Cir,Fairfield,AL,35064,33.471844,-86.90886,5,$135000.0,4 days on Zillow,https://www.zillow.com/homedetails/776-Belwood-Cir-Fairfield-AL-35064/1024205_zpid/
100 Harbor Glen Dr SW,Madison,AL,35756,34.607975,-86.737885,4,$375000.0,3 days on Zillow,https://www.zillow.com/homedetails/100-Harbor-Glen-Dr-SW-Madison-AL-35756/109504047_zpid/
1108 Ridge Dr,Weaver,AL,36277,33.757248,-85.805725,4,$165000.0,"$24,000 (Jan 4)",https://www.zillow.com/homedetails/1108-Ridge-Dr-Weaver-AL-36277/109335468_zpid/
510 Green St,Auburn,AL,36830,32.594963,-85.459785,3,$265000.0,7 days on Zillow,https://www.zillow.com/homedetails/510-Green-St-Auburn-AL-36830/76049821_zpid/
5925 Princess Helen Rd,Mobile,AL,36618,30.724813,-88.18191,3,$189900.0,"$10,000 (Feb 17)",https://www.zillow.com/homedetails/5925-Princess-Helen-Rd-Mobile-AL-36618/50984192_zpid/
10027 Breckenridge Dr S,Mobile,AL,36608,30.682692,-88.27962,3,$264500.0,5 days on Zillow,https://www.zillow.com/homedetails/10027-Breckenridge-Dr-S-Mobile-AL-36608/50978187_zpid/
307 Park Cir,Talladega,AL,35160,33.44295,-86.09995,3,$27500.0,"$32,400 (Feb 12)",https://www.zillow.com/homedetails/307-Park-Cir-Talladega-AL-35160/76052157_zpid/
257 County Road 220,Crane Hill,AL,35053,34.06561,-87.14409,3,$799900.0,13 hours ago,https://www.zillow.com/homedetails/257-County-Road-220-Crane-Hill-AL-35053/121024043_zpid/
3036 47th St E,Tuscaloosa,AL,35405,33.16425,-87.49765,3,$185900.0,5 days on Zillow,https://www.zillow.com/homedetails/3036-47th-St-E-Tuscaloosa-AL-35405/50871122_zpid/
8966 Pennington Pl,Montgomery,AL,36117,32.315655,-86.13479,4,$375000.0,16 days on Zillow,https://www.zillow.com/homedetails/8966-Pennington-Pl-Montgomery-AL-36117/120587029_zpid/
307 Hattaway Rd,Opp,AL,36467,31.254675,-86.23123,4,$169000.0,"$10,000 (Jan 31)",https://www.zillow.com/homedetails/307-Hattaway-Rd-Opp-AL-36467/114486095_zpid/
115 Yellowleaf Dr,Enterprise,AL,36330,31.328285,-85.805084,3,$95000.0,"$5,000 (Jan 27)",https://www.zillow.com/homedetails/115-Yellowleaf-Dr-Enterprise-AL-36330/109184513_zpid/
4092 Leighton Ct,Mobile,AL,36693,30.61229,-88.13557,4,$499500.0,"$10,500 (Jan 28)",https://www.zillow.com/homedetails/4092-Leighton-Ct-Mobile-AL-36693/80135618_zpid/
3574 Coley Creek Rd,Alexander City,AL,35010,32.945473,-85.89481,3,$119000.0,2 days on Zillow,https://www.zillow.com/homedetails/3574-Coley-Creek-Rd-Alexander-City-AL-35010/104567468_zpid/
103 Fairhope Ct #9,Fairhope,AL,36532,30.54145,-87.89799,3,$559000.0,18 hours ago,https://www.zillow.com/homedetails/103-Fairhope-Ct-9-Fairhope-AL-36532/196081466_zpid/
1073 Countryside Ln,Montgomery,AL,36117,32.410633,-86.186905,3,$119000.0,1 day on Zillow,https://www.zillow.com/homedetails/1073-Countryside-Ln-Montgomery-AL-36117/72815339_zpid/
5051 Eubanks Rd S,Bessemer,AL,35022,33.354813,-86.95617,3,$219900.0,46 days on Zillow,https://www.zillow.com/homedetails/5051-Eubanks-Rd-S-Bessemer-AL-35022/2060226870_zpid/
354 Majestic Beauty Ave,Fairhope,AL,36532,30.52886,-87.8671,3,$349900.0,"$9,100 (Jan 13)",https://www.zillow.com/homedetails/354-Majestic-Beauty-Ave-Fairhope-AL-36532/120119353_zpid/
3923 Caylan Cv,Birmingham,AL,35215,33.67389,-86.68544,2,$185900.0,4 days on Zillow,https://www.zillow.com/homedetails/3923-Caylan-Cv-Birmingham-AL-35215/67748495_zpid/
5885 Shades Run Ln,Hoover,AL,35244,33.336224,-86.87622,3,$369000.0,13 days on Zillow,https://www.zillow.com/homedetails/5885-Shades-Run-Ln-Hoover-AL-35244/1062395_zpid/
177 Pemberton Loop,Fairhope,AL,36532,30.491041,-87.878624,4,$400000.0,4 days on Zillow,https://www.zillow.com/homedetails/177-Pemberton-Loop-Fairhope-AL-36532/72747202_zpid/
801 Washington St,Marion,AL,36756,32.628574,-87.319466,5,$325000.0,"$15,000 (Jan 9)",https://www.zillow.com/homedetails/801-Washington-St-Marion-AL-36756/109570560_zpid/
1020 Greenmor Dr SE,Bessemer,AL,35022,33.330738,-86.928314,4,$450000.0,11 days on Zillow,https://www.zillow.com/homedetails/1020-Greenmor-Dr-SE-Bessemer-AL-35022/1066369_zpid/
133 Highland Crest Pkwy,Hoover,AL,35226,33.37296,-86.843506,3,$350000.0,Video Walkthrough,https://www.zillow.com/homedetails/133-Highland-Crest-Pkwy-Hoover-AL-35226/1060353_zpid/
734 Twin Bridges Rd,Flomaton,AL,36441,31.016733,-87.21752,3,$85000.0,6 days on Zillow,https://www.zillow.com/homedetails/734-Twin-Bridges-Rd-Flomaton-AL-36441/110288835_zpid/
2115 Virginia Blvd NW,Huntsville,AL,35811,34.7516,-86.58676,3,$233000.0,4 days on Zillow,https://www.zillow.com/homedetails/2115-Virginia-Blvd-NW-Huntsville-AL-35811/92132396_zpid/
108 Neenan Dr,Enterprise,AL,36330,,,3,$252000.0,3D Tour,https://www.zillow.com/homedetails/108-Neenan-Dr-Enterprise-AL-36330/2061286166_zpid/
2815 Arlee Ave,Opelika,AL,36804,32.615795,-85.358215,4,$304900.0,4 days on Zillow,https://www.zillow.com/homedetails/2815-Arlee-Ave-Opelika-AL-36804/210905012_zpid/
410 W Market St,Athens,AL,35611,34.803738,-86.974144,4,$374900.0,8 days on Zillow,https://www.zillow.com/homedetails/410-W-Market-St-Athens-AL-35611/128479136_zpid/
4502 Indian Hill Rd SE,Decatur,AL,35603,34.51673,-86.927704,4,$368000.0,"$2,000 (Feb 17)",https://www.zillow.com/homedetails/4502-Indian-Hill-Rd-SE-Decatur-AL-35603/109567851_zpid/
64 Ski Club Dr,Wetumpka,AL,36092,32.629463,-86.281654,3,$499900.0,1 day on Zillow,https://www.zillow.com/homedetails/64-Ski-Club-Dr-Wetumpka-AL-36092/114126_zpid/
908 Cole Dr SE,Huntsville,AL,35802,34.670475,-86.55823,3,$325000.0,1 day on Zillow,https://www.zillow.com/homedetails/908-Cole-Dr-SE-Huntsville-AL-35802/92133745_zpid/
1206 Preston St,Opelika,AL,36801,32.660355,-85.37502,3,$230000.0,"$35,000 (Feb 3)",https://www.zillow.com/homedetails/1206-Preston-St-Opelika-AL-36801/76021480_zpid/
245 5th Ave,Pleasant Grove,AL,35127,33.50324,-86.9702,4,$299000.0,"$6,000 (Feb 15)",https://www.zillow.com/homedetails/245-5th-Ave-Pleasant-Grove-AL-35127/1019941_zpid/
271 County Road 3921,Arley,AL,35541,34.0243,-87.12986,5,$850000.0,19 hours ago,https://www.zillow.com/homedetails/271-County-Road-3921-Arley-AL-35541/121024557_zpid/
1725 W Sanders St,Anniston,AL,36201,33.694508,-85.85361,3,$169977.0,3 days on Zillow,https://www.zillow.com/homedetails/1725-W-Sanders-St-Anniston-AL-36201/109238463_zpid/
4634 Old Carter Hill Rd,Pike Road,AL,36064,32.20876,-86.09734,5,$459000.0,111 days on Zillow,https://www.zillow.com/homedetails/4634-Old-Carter-Hill-Rd-Pike-Road-AL-36064/249173926_zpid/
10762 Lyttleton Loop,Lillian,AL,36549,30.371456,-87.466125,4,$399000.0,13 days on Zillow,https://www.zillow.com/homedetails/10762-Lyttleton-Loop-Lillian-AL-36549/300533922_zpid/
22504 Respite Ln,Foley,AL,36535,30.355303,-87.64013,3,$324900.0,18 hours ago,https://www.zillow.com/homedetails/22504-Respite-Ln-Foley-AL-36535/337780290_zpid/
2507 Parkway Dr,Selma,AL,36703,32.434147,-86.97162,3,$7500.0,9 hours ago,https://www.zillow.com/homedetails/2507-Parkway-Dr-Selma-AL-36703/109245612_zpid/
1199 Windsor Pkwy,Moody,AL,35004,33.585865,-86.50428,4,$274900.0,21 hours ago,https://www.zillow.com/homedetails/1199-Windsor-Pkwy-Moody-AL-35004/49812260_zpid/
440 Robert St,Centre,AL,35960,34.13411,-85.65231,3,$169900.0,11 days on Zillow,https://www.zillow.com/homedetails/440-Robert-St-Centre-AL-35960/96805752_zpid/
599 Lee Road 15,Auburn,AL,36830,32.627796,-85.498795,3,$180000.0,"$49,900 (Feb 16)",https://www.zillow.com/homedetails/599-Lee-Road-15-Auburn-AL-36830/2083372896_zpid/
8742 Ash Ct,Spanish fort,AL,36527,30.669308,-87.87312,4,$489000.0,10 days on Zillow,https://www.zillow.com/homedetails/8742-Ash-Ct-Spanish-Fort-AL-36527/72728060_zpid/
2705 Old Dobbin Dr E,Mobile,AL,36695,30.633259,-88.19527,3,$195000.0,"$25,000 (Feb 13)",https://www.zillow.com/homedetails/2705-Old-Dobbin-Dr-E-Mobile-AL-36695/51040764_zpid/
1154 Autumn Ridge Rd,Montgomery,AL,36117,32.36828,-86.16119,4,$316000.0,Open: Sun. 2-4pm,https://www.zillow.com/homedetails/1154-Autumn-Ridge-Rd-Montgomery-AL-36117/118931949_zpid/
607 Ingleside Way,Pike Road,AL,36064,32.35597,-86.07636,3,$248000.0,136 days on Zillow,https://www.zillow.com/homedetails/607-Ingleside-Way-Pike-Road-AL-36064/118926469_zpid/
102 Brignola St,Talladega,AL,35160,33.44233,-86.102715,3,$190000.0,"$20,000 (Dec 27)",https://www.zillow.com/homedetails/102-Brignola-St-Talladega-AL-35160/76052139_zpid/
5111 9th Ave N,Birmingham,AL,35212,33.53915,-86.760124,3,$47900.0,193 days on Zillow,https://www.zillow.com/homedetails/5111-9th-Ave-N-Birmingham-AL-35212/956842_zpid/
110 County Road 1308,Cullman,AL,35058,34.22807,-86.84838,3,$379000.0,19 days on Zillow,https://www.zillow.com/homedetails/110-County-Road-1308-Cullman-AL-35058/2059622105_zpid/
(undisclosed Address),Dothan,AL,36301,,,3,$369900.0,6 days on Zillow,https://www.zillow.com/homedetails/Dothan-AL-36301/252418544_zpid/
148 Morning Vista Dr,Madison,AL,35758,34.701366,-86.711945,5,$599900.0,11 days on Zillow,https://www.zillow.com/homedetails/148-Morning-Vista-Dr-Madison-AL-35758/109378936_zpid/
408 5th St,Fort Payne,AL,35967,34.444263,-85.7196,3,$215900.0,4 days on Zillow,https://www.zillow.com/homedetails/408-5th-St-Fort-Payne-AL-35967/111757929_zpid/
201 Whispering Pines St,Enterprise,AL,36330,31.303053,-85.83496,3,$219000.0,118 days on Zillow,https://www.zillow.com/homedetails/201-Whispering-Pines-St-Enterprise-AL-36330/109461022_zpid/
8057 Eagle Creek Dr E,Daphne,AL,36526,30.626175,-87.8868,4,$389900.0,2 days on Zillow,https://www.zillow.com/homedetails/8057-Eagle-Creek-Dr-E-Daphne-AL-36526/72737526_zpid/
205 Woodland Ave SE,Huntsville,AL,35801,34.710674,-86.570885,5,$649000.0,5 days on Zillow,https://www.zillow.com/homedetails/205-Woodland-Ave-SE-Huntsville-AL-35801/92078168_zpid/
4697 Murphree Valley Rd,Altoona,AL,35952,34.059322,-86.30831,5,$219500.0,163 days on Zillow,https://www.zillow.com/homedetails/4697-Murphree-Valley-Rd-Altoona-AL-35952/75997051_zpid/
409 4th St N,Oneonta,AL,35121,33.949028,-86.47595,4,$349000.0,16 hours ago,https://www.zillow.com/homedetails/409-4th-St-N-Oneonta-AL-35121/93647_zpid/
30 Richardson Dr,Daleville,AL,36322,31.314371,-85.69937,3,$170000.0,13 days on Zillow,https://www.zillow.com/homedetails/30-Richardson-Dr-Daleville-AL-36322/75956816_zpid/
7300 Lott Rd,Wilmer,AL,36587,30.843477,-88.275185,3,$199900.0,"$7,600 (Dec 7)",https://www.zillow.com/homedetails/7300-Lott-Rd-Wilmer-AL-36587/50952975_zpid/
2113 Morris Ave,Birmingham,AL,35203,33.514446,-86.8036,4,$1150000.0,3D Tour,https://www.zillow.com/homedetails/2113-Morris-Ave-Birmingham-AL-35203/309395035_zpid/
149 Brass Oak Dr,Madison,AL,35758,34.73504,-86.75599,4,$400000.0,5 days on Zillow,https://www.zillow.com/homedetails/149-Brass-Oak-Dr-Madison-AL-35758/92095605_zpid/
600 N 5th St,Opelika,AL,36801,32.656353,-85.38236,4,$309000.0,"$15,900 (Feb 9)",https://www.zillow.com/homedetails/600-N-5th-St-Opelika-AL-36801/76021808_zpid/
6413 Avenue E,Fairfield,AL,35064,33.474316,-86.91192,3,$128000.0,103 days on Zillow,https://www.zillow.com/homedetails/6413-Avenue-E-Fairfield-AL-35064/1024687_zpid/
1250 Grove Park,Auburn,AL,36830,32.584503,-85.45832,4,$384900.0,4 days on Zillow,https://www.zillow.com/homedetails/1250-Grove-Park-Auburn-AL-36830/76031749_zpid/
1842 Oak Leaf Ln,Birmingham,AL,35215,33.332233,-86.88285,2,$115000.0,"$5,000 (Feb 9)",https://www.zillow.com/homedetails/1842-Oak-Leaf-Ln-Birmingham-AL-35215/2061712598_zpid/
4131 Nauvoo Rd,Nauvoo,AL,35578,33.932762,-87.49744,3,$115000.0,"$20,000 (Jan 30)",https://www.zillow.com/homedetails/4131-Nauvoo-Rd-Nauvoo-AL-35578/239817344_zpid/
2333 Old McGehee Rd,Montgomery,AL,36105,32.22067,-86.314896,3,$269900.0,7 days on Zillow,https://www.zillow.com/homedetails/2333-Old-McGehee-Rd-Montgomery-AL-36105/120588364_zpid/
138 Fox Hollow Dr,Madison,AL,35758,34.702072,-86.785835,4,$560000.0,Video Walkthrough,https://www.zillow.com/homedetails/138-Fox-Hollow-Dr-Madison-AL-35758/92159998_zpid/
1830 Clayton Cove Dr NW,Madison,AL,35757,34.770126,-86.73797,3,$285000.0,"$10,000 (Feb 9)",https://www.zillow.com/homedetails/1830-Clayton-Cove-Dr-NW-Madison-AL-35757/121338435_zpid/
2551 Willowbrook Cir,Birmingham,AL,35242,33.379654,-86.72882,4,$525000.0,"$50,000 (Feb 15)",https://www.zillow.com/homedetails/2551-Willowbrook-Cir-Birmingham-AL-35242/188604_zpid/
111 Cambrian Way #111,Birmingham,AL,35242,33.40898,-86.71549,2,$199000.0,4 days on Zillow,https://www.zillow.com/homedetails/111-Cambrian-Way-111-Birmingham-AL-35242/2077479009_zpid/
106 Sintabouge Cir,Daphne,AL,36526,30.651875,-87.88781,4,$385000.0,3D Tour,https://www.zillow.com/homedetails/106-Sintabouge-Cir-Daphne-AL-36526/72729215_zpid/
942 Chestnut St,Gadsden,AL,35901,34.01381,-86.01584,4,$146000.0,34 days on Zillow,https://www.zillow.com/homedetails/942-Chestnut-St-Gadsden-AL-35901/210524920_zpid/
3434 Lay Springs Rd,Gadsden,AL,35904,34.07386,-85.97673,3,$69900.0,38 days on Zillow,https://www.zillow.com/homedetails/3434-Lay-Springs-Rd-Gadsden-AL-35904/75981204_zpid/
511 Honeybee Ct,Prattville,AL,36067,32.47969,-86.48516,4,$184900.0,169 days on Zillow,https://www.zillow.com/homedetails/511-Honeybee-Ct-Prattville-AL-36067/80279_zpid/
8322 Posey Rd,Morris,AL,35116,33.74466,-86.7374,3,$192000.0,103 days on Zillow,https://www.zillow.com/homedetails/8322-Posey-Rd-Morris-AL-35116/2087149803_zpid/
5761 Kingston Ct,Mobile,AL,36609,30.665903,-88.1769,4,$299900.0,10 days on Zillow,https://www.zillow.com/homedetails/5761-Kingston-Ct-Mobile-AL-36609/50996839_zpid/
3582 W County Road 16,Samson,AL,36477,31.064821,-86.01452,3,$178000.0,2 days on Zillow,https://www.zillow.com/homedetails/3582-W-County-Road-16-Samson-AL-36477/109271473_zpid/
1005 Hemlock St,Tuscumbia,AL,35674,34.715374,-87.69364,3,$249900.0,4 days on Zillow,https://www.zillow.com/homedetails/1005-Hemlock-St-Tuscumbia-AL-35674/75942702_zpid/
529 County Road 199,Arley,AL,35541,34.127586,-87.187164,4,$450000.0,28 days on Zillow,https://www.zillow.com/homedetails/529-County-Road-199-Arley-AL-35541/121021022_zpid/
7992 S Valley Rd,Pinson,AL,35126,33.736942,-86.641914,3,$259900.0,25 days on Zillow,https://www.zillow.com/homedetails/7992-S-Valley-Rd-Pinson-AL-35126/878688_zpid/
725 Frost St SW,Hartselle,AL,35640,34.436996,-86.94415,3,$220000.0,1 day on Zillow,https://www.zillow.com/homedetails/725-Frost-St-SW-Hartselle-AL-35640/109525659_zpid/
102 Wesley Dr,Abbeville,AL,36310,31.556799,-85.26811,3,$199900.0,Video Walkthrough,https://www.zillow.com/homedetails/102-Wesley-Dr-Abbeville-AL-36310/229772897_zpid/
16104 County Road 32,Andalusia,AL,36420,31.210566,-86.4393,4,$699000.0,69 days on Zillow,https://www.zillow.com/homedetails/16104-County-Road-32-Andalusia-AL-36420/114490997_zpid/
4936 County Road 437,Cullman,AL,35057,34.08001,-86.89982,3,$659200.0,11 days on Zillow,https://www.zillow.com/homedetails/4936-County-Road-437-Cullman-AL-35057/2059308591_zpid/
1601 Dominick Rd,Prattville,AL,36067,32.40385,-86.55203,4,$349900.0,"$10,100 (Feb 13)",https://www.zillow.com/homedetails/1601-Dominick-Rd-Prattville-AL-36067/109241440_zpid/
201 Kolin Rd,Smiths Station,AL,36877,32.506348,-85.07667,4,$279900.0,138 days on Zillow,https://www.zillow.com/homedetails/201-Kolin-Rd-Smiths-Station-AL-36877/2061239271_zpid/
2626 Rosebud Dr,Mobile,AL,36695,30.636393,-88.24339,3,$249900.0,5 days on Zillow,https://www.zillow.com/homedetails/2626-Rosebud-Dr-Mobile-AL-36695/67753298_zpid/
1638 County Road 57,Prattville,AL,36067,32.52676,-86.53602,1,$149900.0,13 days on Zillow,https://www.zillow.com/homedetails/1638-County-Road-57-Prattville-AL-36067/338490746_zpid/
1420 68th St NW,Fort Payne,AL,35967,34.522877,-85.67597,4,$264900.0,8 days on Zillow,https://www.zillow.com/homedetails/1420-68th-St-NW-Fort-Payne-AL-35967/111750336_zpid/
231 County Road 1812,Arab,AL,35016,34.26439,-86.534645,3,$145000.0,4 days on Zillow,https://www.zillow.com/homedetails/231-County-Road-1812-Arab-AL-35016/109236016_zpid/
54879 Coleman Rd,Perdido,AL,36562,31.025612,-87.61642,4,$379900.0,4 days on Zillow,https://www.zillow.com/homedetails/54879-Coleman-Rd-Perdido-AL-36562/72720098_zpid/
360 Comet Dr,Toney,AL,35773,34.922348,-86.720665,3,$250000.0,1 day on Zillow,https://www.zillow.com/homedetails/360-Comet-Dr-Toney-AL-35773/92169434_zpid/
2412 Pennylane SE,Decatur,AL,35601,34.571304,-86.95026,4,$145000.0,3 days on Zillow,https://www.zillow.com/homedetails/2412-Pennylane-SE-Decatur-AL-35601/109671894_zpid/
136 County Road 49,Headland,AL,36345,31.33472,-85.254395,3,$315900.0,5 days on Zillow,https://www.zillow.com/homedetails/136-County-Road-49-Headland-AL-36345/243233076_zpid/
13101 Dauphin Island Pkwy,Coden,AL,36523,30.418587,-88.10464,4,$774995.0,3D Tour,https://www.zillow.com/homedetails/13101-Dauphin-Island-Pkwy-Coden-AL-36523/51058797_zpid/
10550 Stucki Rd,Elberta,AL,36530,30.378128,-87.571915,2,$289000.0,25 days on Zillow,https://www.zillow.com/homedetails/10550-Stucki-Rd-Elberta-AL-36530/72764627_zpid/
7601 Quail Dr SW,Huntsville,AL,35802,34.663177,-86.57941,4,$305000.0,3D Tour,https://www.zillow.com/homedetails/7601-Quail-Dr-SW-Huntsville-AL-35802/92177913_zpid/
2104 Woodwind Cir,Vestavia Hills,AL,35216,33.422924,-86.78411,4,$679000.0,10 days on Zillow,https://www.zillow.com/homedetails/2104-Woodwind-Cir-Vestavia-Hills-AL-35216/987500_zpid/
1519 County Road 85,Prattville,AL,36067,32.516373,-86.49641,5,$389900.0,3 days on Zillow,https://www.zillow.com/homedetails/1519-County-Road-85-Prattville-AL-36067/66700381_zpid/
377 Arrow Rd,Jasper,AL,35501,33.831074,-87.22439,4,$109900.0,24 days on Zillow,https://www.zillow.com/homedetails/377-Arrow-Rd-Jasper-AL-35501/76074992_zpid/
223 Winkles Rd,Grant,AL,35747,34.544315,-86.21103,3,$151100.0,127 days on Zillow,https://www.zillow.com/homedetails/223-Winkles-Rd-Grant-AL-35747/2086208679_zpid/
1701 Jefferson Ct,Dothan,AL,36303,31.25913,-85.42992,3,$215000.0,41 days on Zillow,https://www.zillow.com/homedetails/1701-Jefferson-Ct-Dothan-AL-36303/213795965_zpid/
2618 Hickory Flats Trl SE,Huntsville,AL,35801,34.71328,-86.547905,4,$575000.0,"$35,000 (Jan 26)",https://www.zillow.com/homedetails/2618-Hickory-Flats-Trl-SE-Huntsville-AL-35801/92177896_zpid/
1961 Hickory Rd,Vestavia Hills,AL,35216,33.45183,-86.79038,3,$525000.0,4 days on Zillow,https://www.zillow.com/homedetails/1961-Hickory-Rd-Vestavia-Hills-AL-35216/983373_zpid/
305 Emerald Ln,Chelsea,AL,35043,33.291313,-86.65369,4,$395000.0,19 days on Zillow,https://www.zillow.com/homedetails/305-Emerald-Ln-Chelsea-AL-35043/67442981_zpid/
916 Wheat Rdg,Prattville,AL,36066,32.50572,-86.42567,4,$325000.0,3 days on Zillow,https://www.zillow.com/homedetails/916-Wheat-Rdg-Prattville-AL-36066/325842791_zpid/
121 Scenic Bluff Dr,Guntersville,AL,35976,34.297653,-86.3332,5,$559900.0,12 days on Zillow,https://www.zillow.com/homedetails/121-Scenic-Bluff-Dr-Guntersville-AL-35976/146567_zpid/
342 County Road 174,Crane Hill,AL,35053,,,2,$299900.0,22 hours ago,https://www.zillow.com/homedetails/342-County-Road-174-Crane-Hill-AL-35053/2061796638_zpid/
107 Valley Crest Dr,Dothan,AL,36301,31.186169,-85.37589,2,$124900.0,4 days on Zillow,https://www.zillow.com/homedetails/107-Valley-Crest-Dr-Dothan-AL-36301/213815824_zpid/
3106 Constitution Dr SW,Decatur,AL,35603,34.551285,-87.01823,4,$519900.0,3D Tour,https://www.zillow.com/homedetails/3106-Constitution-Dr-SW-Decatur-AL-35603/109545267_zpid/
1922 Plum St #2,Montgomery,AL,36107,32.370804,-86.282,4,$25000.0,167 days on Zillow,https://www.zillow.com/homedetails/1922-Plum-St-2-Montgomery-AL-36107/2059999729_zpid/
2514 Hamilton Dr SE,Huntsville,AL,35803,34.60897,-86.55413,3,$289900.0,9 days on Zillow,https://www.zillow.com/homedetails/2514-Hamilton-Dr-SE-Huntsville-AL-35803/92183499_zpid/
12009 Chimney Hollow Trl SE,Huntsville,AL,35803,34.618214,-86.528854,4,$319900.0,"$19,100 (Feb 7)",https://www.zillow.com/homedetails/12009-Chimney-Hollow-Trl-SE-Huntsville-AL-35803/92125232_zpid/
1075 Britton Lige Rd,Millry,AL,36558,31.63117,-88.42523,4,$309900.0,"$10,000 (Jan 23)",https://www.zillow.com/homedetails/1075-Britton-Lige-Rd-Millry-AL-36558/120593545_zpid/
1091 Lake Blvd,Scottsboro,AL,35769,34.545475,-86.13994,4,$1729500.0,20 hours ago,https://www.zillow.com/homedetails/1091-Lake-Blvd-Scottsboro-AL-35769/2059103758_zpid/
25521 Capshaw Rd,Athens,AL,35613,34.77443,-86.86797,4,$365000.0,"$20,000 (Feb 3)",https://www.zillow.com/homedetails/25521-Capshaw-Rd-Athens-AL-35613/128489463_zpid/
3409 Portsmouth Dr,Birmingham,AL,35226,33.388336,-86.82396,4,$385000.0,18 days on Zillow,https://www.zillow.com/homedetails/3409-Portsmouth-Dr-Birmingham-AL-35226/2059541379_zpid/
2346 Repoll Rd,Mobile,AL,36695,30.641724,-88.27828,4,$185000.0,5 days on Zillow,https://www.zillow.com/homedetails/2346-Repoll-Rd-Mobile-AL-36695/245921476_zpid/
403 W.e. Morton Ave,Opelika,AL,36801,32.632767,-85.378365,3,$139999.0,18 days on Zillow,https://www.zillow.com/homedetails/403-W-e-Morton-Ave-Opelika-AL-36801/2059530003_zpid/
736 Rockbridge Rd,Vestavia Hills,AL,35216,33.44272,-86.779,4,$699000.0,25 days on Zillow,https://www.zillow.com/homedetails/736-Rockbridge-Rd-Vestavia-Hills-AL-35216/985863_zpid/
1417 Bearden Rd,Horton,AL,35980,34.21945,-86.338036,4,$249800.0,$100 (Feb 18),https://www.zillow.com/homedetails/1417-Bearden-Rd-Horton-AL-35980/155972_zpid/
4141 Linda Ann Dr,Millbrook,AL,36054,32.50692,-86.36603,4,$249900.0,4 days on Zillow,https://www.zillow.com/homedetails/4141-Linda-Ann-Dr-Millbrook-AL-36054/121275_zpid/
2283 E Lake Blvd,Auburn,AL,36830,32.57571,-85.42587,4,$795000.0,7 days on Zillow,https://www.zillow.com/homedetails/2283-E-Lake-Blvd-Auburn-AL-36830/210915297_zpid/
694 Drew Rd,Dothan,AL,36303,31.207094,-85.33577,4,$299500.0,2 days on Zillow,https://www.zillow.com/homedetails/694-Drew-Rd-Dothan-AL-36303/76003753_zpid/
107 Sansberry Ln,Madison,AL,35756,34.710033,-86.78944,4,$625000.0,5 days on Zillow,https://www.zillow.com/homedetails/107-Sansberry-Ln-Madison-AL-35756/128476599_zpid/
1940 Alton Rd,Birmingham,AL,35210,33.560795,-86.655396,5,$199900.0,"$25,100 (Feb 14)",https://www.zillow.com/homedetails/1940-Alton-Rd-Birmingham-AL-35210/969853_zpid/
118 County Road 1467,Cullman,AL,35055,34.189728,-86.79714,3,$129000.0,89 days on Zillow,https://www.zillow.com/homedetails/118-County-Road-1467-Cullman-AL-35055/109178967_zpid/
1658 19th St,Birmingham,AL,35211,33.51051,-86.88781,3,$29900.0,2 days on Zillow,https://www.zillow.com/homedetails/1658-19th-St-Birmingham-AL-35211/1008551_zpid/
218 Pine Ridge Cir,Madison,AL,35758,34.697662,-86.7262,4,$299900.0,222 days on Zillow,https://www.zillow.com/homedetails/218-Pine-Ridge-Cir-Madison-AL-35758/92131541_zpid/
1420 Holiday Dr,Southside,AL,35907,33.93301,-86.01996,3,$177700.0,4 days on Zillow,https://www.zillow.com/homedetails/1420-Holiday-Dr-Southside-AL-35907/75988245_zpid/
16056 Lake Hills Dr,Northport,AL,35475,33.37592,-87.56419,4,$190000.0,"$10,000 (Feb 9)",https://www.zillow.com/homedetails/16056-Lake-Hills-Dr-Northport-AL-35475/35738849_zpid/
126 Bunnell St,Muscle Shoals,AL,35661,34.78332,-87.606514,3,$248000.0,122 days on Zillow,https://www.zillow.com/homedetails/126-Bunnell-St-Muscle-Shoals-AL-35661/2060962235_zpid/
1201 Woodward Ave,Montgomery,AL,36106,32.35758,-86.28935,2,$189900.0,1 day on Zillow,https://www.zillow.com/homedetails/1201-Woodward-Ave-Montgomery-AL-36106/72826168_zpid/
690 Country Breeze Cir,Wedowee,AL,36278,33.24349,-85.463,3,$155000.0,7 days on Zillow,https://www.zillow.com/homedetails/690-Country-Breeze-Cir-Wedowee-AL-36278/247806762_zpid/
